Time,RU
51.1,62.74839072
51.2,62.84775226
51.3,62.94703434
51.4,63.04623702
51.5,63.14536038
51.6,63.24440447
51.7,63.34336935
51.8,63.4422551
51.9,63.54106177
52,63.63978942
52.1,63.73843812
52.2,63.83700794
52.3,63.93549893
52.4,64.03391116
52.5,64.13224469
52.6,64.23049959
52.7,64.32867592
52.8,64.42677373
52.9,64.5247931
53,64.62273408
53.1,64.72059675
53.2,64.81838115
53.3,64.91608736
53.4,65.01371543
53.5,65.11126543
53.6,65.20873743
53.7,65.30613147
53.8,65.40344764
53.9,65.50068598
54,65.59784656
54.1,65.69492944
54.2,65.79193469
54.3,65.88886237
54.4,65.98571253
54.5,66.08248525
54.6,66.17918058
54.7,66.27579858
54.8,66.37233932
54.9,66.46880286
55,66.56518926
55.1,66.66149858
55.2,66.75773088
55.3,66.85388623
55.4,66.94996468
55.5,67.04596631
55.6,67.14189116
55.7,67.2377393
55.8,67.33351079
55.9,67.4292057
56,67.52482409
56.1,67.620366
56.2,67.71583152
56.3,67.81122069
56.4,67.90653359
56.5,68.00177026
56.6,68.09693078
56.7,68.19201519
56.8,68.28702357
56.9,68.38195598
57,68.47681246
57.1,68.5715931
57.2,68.66629793
57.3,68.76092704
57.4,68.85548047
57.5,68.94995829
57.6,69.04436056
57.7,69.13868733
57.8,69.23293868
57.9,69.32711465
58,69.42121531
58.1,69.51524073
58.2,69.60919095
58.3,69.70306604
58.4,69.79686606
58.5,69.89059108
58.6,69.98424114
58.7,70.07781631
58.8,70.17131665
58.9,70.26474222
59,70.35809308
59.1,70.45136929
59.2,70.54457091
59.3,70.637698
59.4,70.73075062
59.5,70.82372882
59.6,70.91663267
59.7,71.00946223
59.8,71.10221755
59.9,71.1948987
60,71.28750573
60.1,71.38003871
60.2,71.47249769
60.3,71.56488273
60.4,71.6571939
60.5,71.74943124
60.6,71.84159483
60.7,71.93368471
60.8,72.02570095
60.9,72.11764361
61,72.20951274
61.1,72.30130841
61.2,72.39303067
61.3,72.48467958
61.4,72.5762552
61.5,72.66775759
61.6,72.75918681
61.7,72.85054291
61.8,72.94182596
61.9,73.03303601
62,73.12417312
62.1,73.21523735
62.2,73.30622876
62.3,73.3971474
62.4,73.48799334
62.5,73.57876663
62.6,73.66946734
62.7,73.76009551
62.8,73.8506512
62.9,73.94113448
63,74.03154541
63.1,74.12188403
63.2,74.21215041
63.3,74.30234461
63.4,74.39246668
63.5,74.48251668
63.6,74.57249467
63.7,74.66240071
63.8,74.75223485
63.9,74.84199715
64,74.93168767
64.1,75.02130647
64.2,75.1108536
64.3,75.20032912
64.4,75.28973309
64.5,75.37906557
64.6,75.46832661
64.7,75.55751627
64.8,75.6466346
64.9,75.73568167
65,75.82465753
65.1,75.91356224
65.2,76.00239585
65.3,76.09115842
65.4,76.17985001
65.5,76.26847068
65.6,76.35702048
65.7,76.44549947
65.8,76.5339077
65.9,76.62224523
66,76.71051213
66.1,76.79870843
66.2,76.88683421
66.3,76.97488952
66.4,77.06287441
66.5,77.15078894
66.6,77.23863316
66.7,77.32640714
66.8,77.41411093
66.9,77.50174458
67,77.58930816
67.1,77.67680171
67.2,77.76422529
67.3,77.85157897
67.4,77.93886279
67.5,78.02607681
67.6,78.11322108
67.7,78.20029567
67.8,78.28730063
67.9,78.37423601
68,78.46110187
68.1,78.54789826
68.2,78.63462525
68.3,78.72128288
68.4,78.80787122
68.5,78.89439031
68.6,78.98084021
68.7,79.06722098
68.8,79.15353267
68.9,79.23977535
69,79.32594905
69.1,79.41205385
69.2,79.49808978
69.3,79.58405692
69.4,79.66995531
69.5,79.75578501
69.6,79.84154607
69.7,79.92723856
69.8,80.01286251
69.9,80.09841799
70,80.18390506
70.1,80.26932376
70.2,80.35467416
70.3,80.4399563
70.4,80.52517025
70.5,80.61031605
70.6,80.69539376
70.7,80.78040344
70.8,80.86534513
70.9,80.9502189
71,81.0350248
71.1,81.11976288
71.2,81.2044332
71.3,81.28903581
71.4,81.37357076
71.5,81.45803811
71.6,81.54243792
71.7,81.62677023
71.8,81.7110351
71.9,81.79523259
72,81.87936275
72.1,81.96342563
72.2,82.04742129
72.3,82.13134977
72.4,82.21521114
72.5,82.29900545
72.6,82.38273275
72.7,82.4663931
72.8,82.54998654
72.9,82.63351314
73,82.71697294
73.1,82.800366
73.2,82.88369237
73.3,82.96695211
73.4,83.05014526
73.5,83.13327189
73.6,83.21633205
73.7,83.29932578
73.8,83.38225314
73.9,83.46511419
74,83.54790898
74.1,83.63063756
74.2,83.71329998
74.3,83.79589629
74.4,83.87842656
74.5,83.96089083
74.6,84.04328915
74.7,84.12562158
74.8,84.20788818
74.9,84.29008898
75,84.37222405
75.1,84.45429344
75.2,84.5362972
75.3,84.61823538
75.4,84.70010804
75.5,84.78191523
75.6,84.86365699
75.7,84.94533339
75.8,85.02694448
75.9,85.1084903
76,85.18997091
76.1,85.27138636
76.2,85.35273671
76.3,85.434022
76.4,85.51524229
76.5,85.59639763
76.6,85.67748807
76.7,85.75851367
76.8,85.83947447
76.9,85.92037052
77,86.00120189
77.1,86.08196862
77.2,86.16267076
77.3,86.24330836
77.4,86.32388148
77.5,86.40439017
77.6,86.48483448
77.7,86.56521445
77.8,86.64553015
77.9,86.72578162
78,86.80596892
78.1,86.88609209
78.2,86.96615119
78.3,87.04614626
78.4,87.12607737
78.5,87.20594456
78.6,87.28574787
78.7,87.36548738
78.8,87.44516311
78.9,87.52477513
79,87.60432349
79.1,87.68380823
79.2,87.76322941
79.3,87.84258708
79.4,87.92188129
79.5,88.00111209
79.6,88.08027953
79.7,88.15938366
79.8,88.23842453
79.9,88.3174022
80,88.3963167
80.1,88.47516811
80.2,88.55395645
80.3,88.63268179
80.4,88.71134418
80.5,88.78994366
80.6,88.86848028
80.7,88.94695411
80.8,89.02536517
80.9,89.10371354
81,89.18199925
81.1,89.26022236
81.2,89.33838291
81.3,89.41648096
81.4,89.49451656
81.5,89.57248975
81.6,89.65040059
81.7,89.72824913
81.8,89.80603541
81.9,89.88375949
82,89.96142141
82.1,90.03902123
82.2,90.11655899
82.3,90.19403475
82.4,90.27144855
82.5,90.34880045
82.6,90.42609049
82.7,90.50331872
82.8,90.5804852
82.9,90.65758996
83,90.73463307
83.1,90.81161457
83.2,90.8885345
83.3,90.96539293
83.4,91.04218989
83.5,91.11892544
83.6,91.19559963
83.7,91.2722125
83.8,91.3487641
83.9,91.42525449
84,91.50168371
84.1,91.57805181
84.2,91.65435884
84.3,91.73060485
84.4,91.80678989
84.5,91.88291401
84.6,91.95897725
84.7,92.03497966
84.8,92.11092129
84.9,92.1868022
85,92.26262243
85.1,92.33838202
85.2,92.41408103
85.3,92.48971951
85.4,92.5652975
85.5,92.64081505
85.6,92.71627221
85.7,92.79166903
85.8,92.86700556
85.9,92.94228184
86,93.01749792
86.1,93.09265386
86.2,93.16774969
86.3,93.24278547
86.4,93.31776125
86.5,93.39267707
86.6,93.46753298
86.7,93.54232903
86.8,93.61706527
86.9,93.69174174
87,93.7663585
87.1,93.84091559
87.2,93.91541305
87.3,93.98985094
87.4,94.06422931
87.5,94.13854819
87.6,94.21280764
87.7,94.28700771
87.8,94.36114845
87.9,94.43522989
88,94.5092521
88.1,94.58321511
88.2,94.65711897
88.3,94.73096373
88.4,94.80474944
88.5,94.87847615
88.6,94.9521439
88.7,95.02575273
88.8,95.09930271
88.9,95.17279386
89,95.24622625
89.1,95.31959992
89.2,95.39291491
89.3,95.46617127
89.4,95.53936905
89.5,95.61250829
89.6,95.68558905
89.7,95.75861137
89.8,95.83157529
89.9,95.90448086
90,95.97732814
90.1,96.05011715
90.2,96.12284796
90.3,96.19552061
90.4,96.26813515
90.5,96.34069161
90.6,96.41319005
90.7,96.48563052
90.8,96.55801306
90.9,96.63033772
91,96.70260454
91.1,96.77481357
91.2,96.84696485
91.3,96.91905844
91.4,96.99109437
91.5,97.0630727
91.6,97.13499347
91.7,97.20685673
91.8,97.27866252
91.9,97.35041088
92,97.42210187
92.1,97.49373553
92.2,97.56531191
92.3,97.63683105
92.4,97.708293
92.5,97.7796978
92.6,97.8510455
92.7,97.92233614
92.8,97.99356977
92.9,98.06474644
93,98.13586619
93.1,98.20692907
93.2,98.27793512
93.3,98.34888439
93.4,98.41977692
93.5,98.49061276
93.6,98.56139196
93.7,98.63211455
93.8,98.70278059
93.9,98.77339012
94,98.84394318
94.1,98.91443982
94.2,98.98488009
94.3,99.05526403
94.4,99.12559168
94.5,99.1958631
94.6,99.26607832
94.7,99.33623739
94.8,99.40634035
94.9,99.47638726
95,99.54637815
95.1,99.61631307
95.2,99.68619206
95.3,99.75601518
95.4,99.82578245
95.5,99.89549394
95.6,99.96514968
95.7,100.0347497
95.8,100.1042941
95.9,100.1737829
96,100.2432161
96.1,100.3125937
96.2,100.3819159
96.3,100.4511827
96.4,100.520394
96.5,100.5895501
96.6,100.6586508
96.7,100.7276962
96.8,100.7966865
96.9,100.8656216
97,100.9345015
97.1,101.0033264
97.2,101.0720962
97.3,101.140811
97.4,101.2094709
97.5,101.2780759
97.6,101.346626
97.7,101.4151213
97.8,101.4835618
97.9,101.5519476
98,101.6202787
98.1,101.6885552
98.2,101.756777
98.3,101.8249444
98.4,101.8930572
98.5,101.9611155
98.6,102.0291194
98.7,102.0970689
98.8,102.1649641
98.9,102.232805
99,102.3005916
99.1,102.368324
99.2,102.4360023
99.3,102.5036265
99.4,102.5711965
99.5,102.6387126
99.6,102.7061746
99.7,102.7735827
99.8,102.8409369
99.9,102.9082372
100,102.9754837
100.1,103.0426764
100.2,103.1098154
100.3,103.1769008
100.4,103.2439324
100.5,103.3109105
100.6,103.377835
100.7,103.444706
100.8,103.5115235
100.9,103.5782875
101,103.6449982
101.1,103.7116555
101.2,103.7782596
101.3,103.8448103
101.4,103.9113079
101.5,103.9777523
101.6,104.0441435
101.7,104.1104817
101.8,104.1767667
101.9,104.2429988
102,104.309178
102.1,104.3753042
102.2,104.4413775
102.3,104.507398
102.4,104.5733657
102.5,104.6392806
102.6,104.7051428
102.7,104.7709524
102.8,104.8367093
102.9,104.9024137
103,104.9680655
103.1,105.0336648
103.2,105.0992116
103.3,105.1647061
103.4,105.2301481
103.5,105.2955378
103.6,105.3608753
103.7,105.4261604
103.8,105.4913934
103.9,105.5565742
104,105.6217029
104.1,105.6867795
104.2,105.7518041
104.3,105.8167766
104.4,105.8816973
104.5,105.9465659
104.6,106.0113828
104.7,106.0761477
104.8,106.1408609
104.9,106.2055224
105,106.2701321
105.1,106.3346902
105.2,106.3991966
105.3,106.4636515
105.4,106.5280548
105.5,106.5924066
105.6,106.656707
105.7,106.7209559
105.8,106.7851534
105.9,106.8492997
106,106.9133946
106.1,106.9774382
106.2,107.0414307
106.3,107.105372
106.4,107.1692621
106.5,107.2331012
106.6,107.2968892
106.7,107.3606262
106.8,107.4243122
106.9,107.4879473
107,107.5515315
107.1,107.6150648
107.2,107.6785474
107.3,107.7419792
107.4,107.8053602
107.5,107.8686906
107.6,107.9319703
107.7,107.9951995
107.8,108.058378
107.9,108.1215061
108,108.1845836
108.1,108.2476108
108.2,108.3105875
108.3,108.3735138
108.4,108.4363899
108.5,108.4992156
108.6,108.5619911
108.7,108.6247164
108.8,108.6873916
108.9,108.7500166
109,108.8125916
109.1,108.8751165
109.2,108.9375914
109.3,109.0000164
109.4,109.0623914
109.5,109.1247166
109.6,109.1869919
109.7,109.2492174
109.8,109.3113931
109.9,109.3735192
110,109.4355955
110.1,109.4976222
110.2,109.5595993
110.3,109.6215269
110.4,109.6834049
110.5,109.7452334
110.6,109.8070125
110.7,109.8687422
110.8,109.9304226
110.9,109.9920536
111,110.0536353
111.1,110.1151678
111.2,110.176651
111.3,110.2380851
111.4,110.2994701
111.5,110.360806
111.6,110.4220928
111.7,110.4833307
111.8,110.5445195
111.9,110.6056595
112,110.6667505
112.1,110.7277927
112.2,110.788786
112.3,110.8497306
112.4,110.9106265
112.5,110.9714736
112.6,111.0322721
112.7,111.093022
112.8,111.1537233
112.9,111.2143761
113,111.2749803
113.1,111.3355361
113.2,111.3960435
113.3,111.4565024
113.4,111.5169131
113.5,111.5772754
113.6,111.6375895
113.7,111.6978553
113.8,111.7580729
113.9,111.8182424
114,111.8783637
114.1,111.938437
114.2,111.9984622
114.3,112.0584395
114.4,112.1183687
114.5,112.1782501
114.6,112.2380836
114.7,112.2978692
114.8,112.357607
114.9,112.417297
115,112.4769393
115.1,112.5365339
115.2,112.5960809
115.3,112.6555802
115.4,112.715032
115.5,112.7744362
115.6,112.8337929
115.7,112.8931021
115.8,112.9523639
115.9,113.0115783
116,113.0707454
116.1,113.1298652
116.2,113.1889376
116.3,113.2479629
116.4,113.3069409
116.5,113.3658718
116.6,113.4247555
116.7,113.4835922
116.8,113.5423818
116.9,113.6011244
117,113.65982
117.1,113.7184687
117.2,113.7770705
117.3,113.8356254
117.4,113.8941335
117.5,113.9525948
117.6,114.0110093
117.7,114.0693772
117.8,114.1276984
117.9,114.1859729
118,114.2442008
118.1,114.3023822
118.2,114.360517
118.3,114.4186054
118.4,114.4766473
118.5,114.5346427
118.6,114.5925918
118.7,114.6504946
118.8,114.7083511
118.9,114.7661612
119,114.8239252
119.1,114.881643
119.2,114.9393146
119.3,114.9969401
119.4,115.0545195
119.5,115.1120529
119.6,115.1695402
119.7,115.2269816
119.8,115.2843771
119.9,115.3417266
120,115.3990303
120.1,115.4562882
120.2,115.5135003
120.3,115.5706666
120.4,115.6277872
120.5,115.6848622
120.6,115.7418915
120.7,115.7988751
120.8,115.8558133
120.9,115.9127059
121,115.9695529
121.1,116.0263546
121.2,116.0831108
121.3,116.1398216
121.4,116.1964871
121.5,116.2531072
121.6,116.3096821
121.7,116.3662118
121.8,116.4226962
121.9,116.4791355
122,116.5355296
122.1,116.5918786
122.2,116.6481826
122.3,116.7044416
122.4,116.7606555
122.5,116.8168245
122.6,116.8729486
122.7,116.9290278
122.8,116.9850622
122.9,117.0410517
123,117.0969965
123.1,117.1528965
123.2,117.2087519
123.3,117.2645625
123.4,117.3203286
123.5,117.37605
123.6,117.4317269
123.7,117.4873593
123.8,117.5429472
123.9,117.5984906
124,117.6539896
124.1,117.7094442
124.2,117.7648545
124.3,117.8202205
124.4,117.8755421
124.5,117.9308196
124.6,117.9860528
124.7,118.0412419
124.8,118.0963869
124.9,118.1514877
125,118.2065445
125.1,118.2615573
125.2,118.316526
125.3,118.3714508
125.4,118.4263317
125.5,118.4811687
125.6,118.5359619
125.7,118.5907112
125.8,118.6454167
125.9,118.7000785
126,118.7546966
126.1,118.809271
126.2,118.8638018
126.3,118.918289
126.4,118.9727325
126.5,119.0271326
126.6,119.0814891
126.7,119.1358022
126.8,119.1900719
126.9,119.2442981
127,119.298481
127.1,119.3526206
127.2,119.4067168
127.3,119.4607698
127.4,119.5147796
127.5,119.5687462
127.6,119.6226696
127.7,119.6765499
127.8,119.7303872
127.9,119.7841813
128,119.8379325
128.1,119.8916406
128.2,119.9453059
128.3,119.9989282
128.4,120.0525076
128.5,120.1060442
128.6,120.1595379
128.7,120.2129889
128.8,120.2663972
128.9,120.3197627
129,120.3730855
129.1,120.4263658
129.2,120.4796034
129.3,120.5327984
129.4,120.5859509
129.5,120.6390609
129.6,120.6921284
129.7,120.7451535
129.8,120.7981362
129.9,120.8510765
130,120.9039745
130.1,120.9568301
130.2,121.0096436
130.3,121.0624147
130.4,121.1151437
130.5,121.1678305
130.6,121.2204752
130.7,121.2730778
130.8,121.3256383
130.9,121.3781568
131,121.4306332
131.1,121.4830678
131.2,121.5354603
131.3,121.587811
131.4,121.6401199
131.5,121.6923868
131.6,121.744612
131.7,121.7967955
131.8,121.8489372
131.9,121.9010372
132,121.9530955
132.1,122.0051122
132.2,122.0570874
132.3,122.1090209
132.4,122.1609129
132.5,122.2127635
132.6,122.2645725
132.7,122.3163402
132.8,122.3680664
132.9,122.4197513
133,122.4713948
133.1,122.522997
133.2,122.574558
133.3,122.6260778
133.4,122.6775563
133.5,122.7289937
133.6,122.7803899
133.7,122.8317451
133.8,122.8830591
133.9,122.9343322
134,122.9855642
134.1,123.0367553
134.2,123.0879054
134.3,123.1390147
134.4,123.190083
134.5,123.2411105
134.6,123.2920973
134.7,123.3430432
134.8,123.3939484
134.9,123.4448129
135,123.4956367
135.1,123.5464199
135.2,123.5971624
135.3,123.6478644
135.4,123.6985259
135.5,123.7491468
135.6,123.7997272
135.7,123.8502672
135.8,123.9007668
135.9,123.951226
136,124.0016449
136.1,124.0520234
136.2,124.1023617
136.3,124.1526596
136.4,124.2029174
136.5,124.253135
136.6,124.3033124
136.7,124.3534497
136.8,124.4035469
136.9,124.453604
137,124.5036211
137.1,124.5535982
137.2,124.6035354
137.3,124.6534326
137.4,124.7032899
137.5,124.7531073
137.6,124.8028849
137.7,124.8526227
137.8,124.9023208
137.9,124.951979
138,125.0015976
138.1,125.0511765
138.2,125.1007157
138.3,125.1502154
138.4,125.1996754
138.5,125.2490959
138.6,125.2984769
138.7,125.3478183
138.8,125.3971204
138.9,125.446383
139,125.4956062
139.1,125.54479
139.2,125.5939345
139.3,125.6430397
139.4,125.6921057
139.5,125.7411324
139.6,125.7901198
139.7,125.8390682
139.8,125.8879774
139.9,125.9368474
140,125.9856784
140.1,126.0344703
140.2,126.0832233
140.3,126.1319372
140.4,126.1806122
140.5,126.2292482
140.6,126.2778454
140.7,126.3264037
140.8,126.3749232
140.9,126.4234038
141,126.4718457
141.1,126.5202489
141.2,126.5686133
141.3,126.6169391
141.4,126.6652262
141.5,126.7134748
141.6,126.7616847
141.7,126.8098561
141.8,126.8579889
141.9,126.9060833
142,126.9541392
142.1,127.0021567
142.2,127.0501358
142.3,127.0980765
142.4,127.1459789
142.5,127.1938429
142.6,127.2416687
142.7,127.2894563
142.8,127.3372056
142.9,127.3849167
143,127.4325897
143.1,127.4802246
