Time,RU
273.1,258.8389316
273.2,258.7638221
273.3,258.6887592
273.4,258.6137426
273.5,258.5387724
273.6,258.4638485
273.7,258.388971
273.8,258.3141397
273.9,258.2393546
274,258.1646158
274.1,258.0899232
274.2,258.0152767
274.3,257.9406764
274.4,257.8661221
274.5,257.7916139
274.6,257.7171517
274.7,257.6427355
274.8,257.5683653
274.9,257.494041
275,257.4197626
275.1,257.3455301
275.2,257.2713435
275.3,257.1972026
275.4,257.1231075
275.5,257.0490582
275.6,256.9750546
275.7,256.9010967
275.8,256.8271844
275.9,256.7533178
276,256.6794968
276.1,256.6057213
276.2,256.5319913
276.3,256.4583069
276.4,256.3846679
276.5,256.3110744
276.6,256.2375263
276.7,256.1640236
276.8,256.0905662
276.9,256.0171541
277,255.9437873
277.1,255.8704658
277.2,255.7971895
277.3,255.7239584
277.4,255.6507725
277.5,255.5776317
277.6,255.504536
277.7,255.4314854
277.8,255.3584798
277.9,255.2855192
278,255.2126037
278.1,255.139733
278.2,255.0669073
278.3,254.9941265
278.4,254.9213906
278.5,254.8486995
278.6,254.7760531
278.7,254.7034516
278.8,254.6308948
278.9,254.5583827
279,254.4859153
279.1,254.4134925
279.2,254.3411144
279.3,254.2687809
279.4,254.1964919
279.5,254.1242474
279.6,254.0520475
279.7,253.979892
279.8,253.9077809
279.9,253.8357143
280,253.763692
280.1,253.6917141
280.2,253.6197805
280.3,253.5478912
280.4,253.4760462
280.5,253.4042454
280.6,253.3324888
280.7,253.2607763
280.8,253.189108
280.9,253.1174838
281,253.0459037
281.1,252.9743677
281.2,252.9028757
281.3,252.8314276
281.4,252.7600235
281.5,252.6886634
281.6,252.6173472
281.7,252.5460748
281.8,252.4748463
281.9,252.4036616
282,252.3325206
282.1,252.2614235
282.2,252.19037
282.3,252.1193603
282.4,252.0483942
282.5,251.9774718
282.6,251.9065929
282.7,251.8357577
282.8,251.764966
282.9,251.6942178
283,251.6235131
283.1,251.5528518
283.2,251.482234
283.3,251.4116596
283.4,251.3411286
283.5,251.2706409
283.6,251.2001965
283.7,251.1297954
283.8,251.0594376
283.9,250.989123
284,250.9188516
284.1,250.8486233
284.2,250.7784382
284.3,250.7082962
284.4,250.6381973
284.5,250.5681415
284.6,250.4981286
284.7,250.4281588
284.8,250.3582319
284.9,250.288348
285,250.2185069
285.1,250.1487088
285.2,250.0789535
285.3,250.009241
285.4,249.9395713
285.5,249.8699443
285.6,249.8003601
285.7,249.7308186
285.8,249.6613198
285.9,249.5918636
286,249.5224501
286.1,249.4530791
286.2,249.3837507
286.3,249.3144648
286.4,249.2452215
286.5,249.1760206
286.6,249.1068621
286.7,249.0377461
286.8,248.9686724
286.9,248.8996411
287,248.8306522
287.1,248.7617055
287.2,248.6928012
287.3,248.623939
287.4,248.5551191
287.5,248.4863414
287.6,248.4176058
287.7,248.3489124
287.8,248.2802611
287.9,248.2116518
288,248.1430846
288.1,248.0745594
288.2,248.0060762
288.3,247.937635
288.4,247.8692357
288.5,247.8008782
288.6,247.7325627
288.7,247.6642891
288.8,247.5960572
288.9,247.5278671
289,247.4597188
289.1,247.3916123
289.2,247.3235474
289.3,247.2555242
289.4,247.1875427
289.5,247.1196028
289.6,247.0517045
289.7,246.9838478
289.8,246.9160326
289.9,246.8482589
290,246.7805267
290.1,246.7128359
290.2,246.6451866
290.3,246.5775786
290.4,246.5100121
290.5,246.4424869
290.6,246.375003
290.7,246.3075604
290.8,246.240159
290.9,246.1727989
291,246.10548
291.1,246.0382022
291.2,245.9709657
291.3,245.9037702
291.4,245.8366158
291.5,245.7695025
291.6,245.7024302
291.7,245.6353989
291.8,245.5684087
291.9,245.5014593
292,245.4345509
292.1,245.3676834
292.2,245.3008568
292.3,245.234071
292.4,245.167326
292.5,245.1006218
292.6,245.0339584
292.7,244.9673357
292.8,244.9007538
292.9,244.8342125
293,244.7677118
293.1,244.7012518
293.2,244.6348323
293.3,244.5684535
293.4,244.5021152
293.5,244.4358174
293.6,244.36956
293.7,244.3033432
293.8,244.2371668
293.9,244.1710307
294,244.1049351
294.1,244.0388798
294.2,243.9728648
294.3,243.9068902
294.4,243.8409558
294.5,243.7750616
294.6,243.7092077
294.7,243.6433939
294.8,243.5776203
294.9,243.5118868
295,243.4461935
295.1,243.3805402
295.2,243.314927
295.3,243.2493538
295.4,243.1838206
295.5,243.1183273
295.6,243.0528741
295.7,242.9874607
295.8,242.9220872
295.9,242.8567536
296,242.7914598
296.1,242.7262059
296.2,242.6609917
296.3,242.5958173
296.4,242.5306826
296.5,242.4655876
296.6,242.4005322
296.7,242.3355166
296.8,242.2705405
296.9,242.2056041
297,242.1407072
297.1,242.0758499
297.2,242.011032
297.3,241.9462537
297.4,241.8815148
297.5,241.8168154
297.6,241.7521553
297.7,241.6875347
297.8,241.6229534
297.9,241.5584115
298,241.4939088
298.1,241.4294454
298.2,241.3650213
298.3,241.3006364
298.4,241.2362907
298.5,241.1719841
298.6,241.1077167
298.7,241.0434884
298.8,240.9792993
298.9,240.9151491
299,240.851038
299.1,240.786966
299.2,240.7229329
299.3,240.6589388
299.4,240.5949836
299.5,240.5310673
299.6,240.4671899
299.7,240.4033513
299.8,240.3395516
299.9,240.2757907
300,240.2120685
300.1,240.1483852
300.2,240.0847405
300.3,240.0211345
300.4,239.9575672
300.5,239.8940386
300.6,239.8305485
300.7,239.7670971
300.8,239.7036842
300.9,239.6403099
301,239.5769741
301.1,239.5136767
301.2,239.4504179
301.3,239.3871974
301.4,239.3240154
301.5,239.2608718
301.6,239.1977665
301.7,239.1346996
301.8,239.071671
301.9,239.0086806
302,238.9457285
302.1,238.8828147
302.2,238.819939
302.3,238.7571016
302.4,238.6943022
302.5,238.6315411
302.6,238.568818
302.7,238.506133
302.8,238.443486
302.9,238.3808771
303,238.3183061
303.1,238.2557732
303.2,238.1932781
303.3,238.130821
303.4,238.0684018
303.5,238.0060205
303.6,237.943677
303.7,237.8813714
303.8,237.8191035
303.9,237.7568734
304,237.6946811
304.1,237.6325264
304.2,237.5704095
304.3,237.5083302
304.4,237.4462886
304.5,237.3842846
304.6,237.3223182
304.7,237.2603893
304.8,237.198498
304.9,237.1366442
305,237.0748279
305.1,237.0130491
305.2,236.9513077
305.3,236.8896037
305.4,236.8279371
305.5,236.7663078
305.6,236.7047159
305.7,236.6431614
305.8,236.5816441
305.9,236.520164
306,236.4587212
306.1,236.3973157
306.2,236.3359473
306.3,236.274616
306.4,236.2133219
306.5,236.152065
306.6,236.0908451
306.7,236.0296623
306.8,235.9685165
306.9,235.9074077
307,235.8463359
307.1,235.7853011
307.2,235.7243032
307.3,235.6633422
307.4,235.6024181
307.5,235.5415309
307.6,235.4806805
307.7,235.419867
307.8,235.3590902
307.9,235.2983502
308,235.2376469
308.1,235.1769803
308.2,235.1163505
308.3,235.0557573
308.4,234.9952007
308.5,234.9346807
308.6,234.8741974
308.7,234.8137506
308.8,234.7533403
308.9,234.6929666
309,234.6326294
309.1,234.5723286
309.2,234.5120643
309.3,234.4518363
309.4,234.3916448
309.5,234.3314897
309.6,234.2713709
309.7,234.2112884
309.8,234.1512422
309.9,234.0912323
310,234.0312586
310.1,233.9713212
310.2,233.9114199
310.3,233.8515549
310.4,233.791726
310.5,233.7319332
310.6,233.6721765
310.7,233.6124558
310.8,233.5527713
310.9,233.4931227
311,233.4335102
311.1,233.3739337
311.2,233.3143931
311.3,233.2548884
311.4,233.1954196
311.5,233.1359867
311.6,233.0765897
311.7,233.0172285
311.8,232.9579032
311.9,232.8986136
312,232.8393597
312.1,232.7801417
312.2,232.7209593
312.3,232.6618126
312.4,232.6027016
312.5,232.5436262
312.6,232.4845864
312.7,232.4255823
312.8,232.3666137
312.9,232.3076806
313,232.2487831
313.1,232.189921
313.2,232.1310945
313.3,232.0723034
313.4,232.0135477
313.5,231.9548274
313.6,231.8961425
313.7,231.8374929
313.8,231.7788787
313.9,231.7202998
314,231.6617562
314.1,231.6032478
314.2,231.5447747
314.3,231.4863367
314.4,231.427934
314.5,231.3695664
314.6,231.311234
314.7,231.2529367
314.8,231.1946745
314.9,231.1364473
315,231.0782552
315.1,231.0200981
315.2,230.961976
315.3,230.9038889
315.4,230.8458368
315.5,230.7878195
315.6,230.7298372
315.7,230.6718898
315.8,230.6139772
315.9,230.5560994
316,230.4982565
316.1,230.4404483
316.2,230.3826749
316.3,230.3249363
316.4,230.2672323
316.5,230.2095631
316.6,230.1519285
316.7,230.0943286
316.8,230.0367633
316.9,229.9792326
317,229.9217364
317.1,229.8642749
317.2,229.8068478
317.3,229.7494553
317.4,229.6920972
317.5,229.6347736
317.6,229.5774845
317.7,229.5202297
317.8,229.4630094
317.9,229.4058234
318,229.3486718
318.1,229.2915544
318.2,229.2344714
318.3,229.1774227
318.4,229.1204082
318.5,229.0634279
318.6,229.0064819
318.7,228.94957
318.8,228.8926923
318.9,228.8358487
319,228.7790392
319.1,228.7222639
319.2,228.6655225
319.3,228.6088153
319.4,228.552142
319.5,228.4955028
319.6,228.4388975
319.7,228.3823262
319.8,228.3257888
319.9,228.2692854
320,228.2128158
320.1,228.15638
320.2,228.0999782
320.3,228.0436101
320.4,227.9872758
320.5,227.9309753
320.6,227.8747085
320.7,227.8184755
320.8,227.7622762
320.9,227.7061105
321,227.6499785
321.1,227.5938802
321.2,227.5378154
321.3,227.4817842
321.4,227.4257866
321.5,227.3698226
321.6,227.3138921
321.7,227.257995
321.8,227.2021315
321.9,227.1463014
322,227.0905047
322.1,227.0347414
322.2,226.9790116
322.3,226.9233151
322.4,226.8676519
322.5,226.812022
322.6,226.7564255
322.7,226.7008622
322.8,226.6453322
322.9,226.5898354
323,226.5343718
323.1,226.4789413
323.2,226.4235441
323.3,226.36818
323.4,226.312849
323.5,226.2575511
323.6,226.2022863
323.7,226.1470545
323.8,226.0918557
323.9,226.03669
324,225.9815572
324.1,225.9264574
324.2,225.8713906
324.3,225.8163566
324.4,225.7613556
324.5,225.7063874
324.6,225.6514521
324.7,225.5965496
324.8,225.5416799
324.9,225.486843
325,225.4320389
325.1,225.3772675
325.2,225.3225288
325.3,225.2678228
325.4,225.2131495
325.5,225.1585088
325.6,225.1039008
325.7,225.0493254
325.8,224.9947825
325.9,224.9402722
326,224.8857945
326.1,224.8313493
326.2,224.7769366
326.3,224.7225563
326.4,224.6682086
326.5,224.6138932
326.6,224.5596103
326.7,224.5053597
326.8,224.4511415
326.9,224.3969557
327,224.3428022
327.1,224.288681
327.2,224.234592
327.3,224.1805354
327.4,224.1265109
327.5,224.0725187
327.6,224.0185587
327.7,223.9646308
327.8,223.9107351
327.9,223.8568715
328,223.8030401
328.1,223.7492407
328.2,223.6954734
328.3,223.6417381
328.4,223.5880348
328.5,223.5343636
328.6,223.4807243
328.7,223.4271169
328.8,223.3735416
328.9,223.3199981
329,223.2664865
329.1,223.2130068
329.2,223.1595589
329.3,223.1061428
329.4,223.0527586
329.5,222.9994061
329.6,222.9460854
329.7,222.8927965
329.8,222.8395393
329.9,222.7863137
330,222.7331199
330.1,222.6799577
330.2,222.6268271
330.3,222.5737281
330.4,222.5206608
330.5,222.467625
330.6,222.4146207
330.7,222.361648
330.8,222.3087068
330.9,222.2557971
331,222.2029189
331.1,222.150072
331.2,222.0972566
331.3,222.0444727
331.4,221.99172
331.5,221.9389988
331.6,221.8863089
331.7,221.8336503
331.8,221.781023
331.9,221.728427
332,221.6758622
332.1,221.6233286
332.2,221.5708263
332.3,221.5183552
332.4,221.4659152
332.5,221.4135064
332.6,221.3611287
332.7,221.3087821
332.8,221.2564666
332.9,221.2041821
333,221.1519287
333.1,221.0997064
333.2,221.047515
333.3,220.9953546
333.4,220.9432252
333.5,220.8911267
333.6,220.8390591
333.7,220.7870224
333.8,220.7350166
333.9,220.6830417
334,220.6310976
334.1,220.5791843
334.2,220.5273018
334.3,220.4754501
334.4,220.4236291
334.5,220.3718389
334.6,220.3200793
334.7,220.2683505
334.8,220.2166523
334.9,220.1649848
335,220.1133479
335.1,220.0617416
335.2,220.0101659
335.3,219.9586208
335.4,219.9071062
335.5,219.8556222
335.6,219.8041686
335.7,219.7527455
335.8,219.7013529
335.9,219.6499908
336,219.598659
336.1,219.5473577
336.2,219.4960867
336.3,219.4448461
336.4,219.3936359
336.5,219.3424559
336.6,219.2913063
336.7,219.240187
336.8,219.1890979
336.9,219.138039
337,219.0870104
337.1,219.0360119
337.2,218.9850437
337.3,218.9341056
337.4,218.8831976
337.5,218.8323198
337.6,218.781472
337.7,218.7306543
337.8,218.6798667
337.9,218.6291091
338,218.5783816
338.1,218.527684
338.2,218.4770164
338.3,218.4263788
338.4,218.3757711
338.5,218.3251933
338.6,218.2746454
338.7,218.2241274
338.8,218.1736392
338.9,218.1231809
339,218.0727524
339.1,218.0223537
339.2,217.9719847
339.3,217.9216455
339.4,217.8713361
339.5,217.8210563
339.6,217.7708063
339.7,217.7205859
339.8,217.6703952
339.9,217.6202341
340,217.5701027
340.1,217.5200008
340.2,217.4699285
340.3,217.4198857
340.4,217.3698725
340.5,217.3198888
340.6,217.2699346
340.7,217.2200099
340.8,217.1701147
340.9,217.1202488
341,217.0704124
341.1,217.0206054
341.2,216.9708278
341.3,216.9210795
341.4,216.8713605
341.5,216.8216709
341.6,216.7720106
341.7,216.7223795
341.8,216.6727777
341.9,216.6232052
342,216.5736618
342.1,216.5241477
342.2,216.4746627
342.3,216.4252069
342.4,216.3757803
342.5,216.3263827
342.6,216.2770143
342.7,216.2276749
342.8,216.1783646
342.9,216.1290834
343,216.0798311
343.1,216.0306079
343.2,215.9814137
343.3,215.9322484
343.4,215.883112
343.5,215.8340046
343.6,215.7849261
343.7,215.7358765
343.8,215.6868558
343.9,215.6378639
344,215.5889008
344.1,215.5399665
